trade_id,system_id,trader_id,desk,book,trade_date,trade_time,settlement_date,maturity_date,value_date,symbol,isin,cusip,sedol,ric,bloomberg_ticker,asset_class,product_type,instrument_type,security_type,side,quantity,price,gross_amount,net_amount,currency,settlement_currency,fx_rate,usd_equivalent,commission,clearing_fee,exchange_fee,regulatory_fee,total_fees,counterparty_id,counterparty_name,counterparty_country,counterparty_rating,execution_venue,market_center,order_type,time_in_force,execution_timestamp,latency_ms,slippage_bps,market_impact_bps,implementation_shortfall,delta,gamma,vega,theta,rho,implied_volatility,historical_volatility,bid_price,ask_price,mid_price,bid_size,ask_size,last_price,open_price,high_price,low_price,close_price,vwap,volume,rsi_14,macd,macd_signal,macd_histogram,bollinger_upper,bollinger_lower,sma_20,sma_50,sma_200,ema_12,ema_26,portfolio_id,strategy_id,position_before,position_after,average_cost,unrealized_pnl,realized_pnl,total_pnl,trade_status,settlement_status,regulatory_flag,compliance_checked,best_execution_flag,clearing_house,custodian,settlement_method,settlement_instruction,order_id,execution_id,allocation_id,confirmation_id,source_system,created_by,created_timestamp,modified_by,modified_timestamp,version,audit_trail,tick_size,lot_size,market_cap,sector,industry,alpha,beta,sharpe_ratio,sortino_ratio,information_ratio,tracking_error,var_95,cvar_95,maximum_drawdown,block_trade,cross_trade,algorithmic,high_frequency,dark_pool
TRDB000051,B,TRADER_019,FX,BOOK_036,2024-11-02,13:52:22,2024-06-17,2025-05-22,2024-06-17,BAC,US7743417981,761506578,6189026,BAC.N,BAC US Equity,SWAP,ETF,DERIVATIVE,RIGHT,BUY,4875,306.28,1493115.0,1474957.76,EUR,EUR,1.0546,1555490.45,5102.75,149.31,298.62,74.66,5625.34,CP9680,Credit Suisse,CH,A+,EURONEXT,FLOOR,LOC,FOK,11:58:51.864,26,1.71,9.44,1.897,0.393,0.013823,44.18,-2.677,37.6598,0.3495,0.3913,306.05,306.67,306.36,4539,4053,306.28,295.16,322.78,296.06,304.04,304.99,2988851,76.2,-0.2942,0.0039,-0.29810000000000003,312.41,300.15,302.26,297.52,291.65,306.61,304.97,PF180,MARKET_MAKING,-6935,-2060,54.0,-519696.8,-5877.08,-525573.88,FILLED,SETTLED,NONE,PENDING,YES,OCC,STATE_STREET,DVP,SI59009,ORDB00000051,EXEB00000051,ALOB00000051,CNFB00000051,TRADING_SYSTEM_B,USER_042,2024-02-27 18:42:31,USER_042,2024-02-27 18:42:31,2,AUDIT_360297,0.25,100,MID_CAP,TECHNOLOGY,OIL_GAS,-0.036,1.1475,2.8987,1.7213,0.0756,0.0129,-34227.32,-38546.27,-0.2368,NO,NO,YES,NO,NO
TRDB000052,B,TRADER_007,FX,BOOK_030,2024-12-10,13:50:25,2024-08-13,2025-12-03,2024-08-13,MMM,US7581095906,837194815,3946849,MMM.N,MMM US Equity,EQUITY,FUTURE,STRUCTURED,WARRANT,SELL,3509,382.26,1341350.34,1321595.08,GBP,GBP,1.3296,1757192.82,2406.61,134.14,268.27,67.07,2876.09,CP4902,Deutsche Bank,US,AA-,TSE,OTC,LIMIT,GTC,14:03:01.151,23,-3.69,9.92,2.2487,-0.2479,0.039904,45.69,-3.8905,41.2485,0.1023,0.2042,382.11,382.31,382.21,4389,4008,382.26,376.18,392.11,353.04,384.14,380.5,4478023,69.62,0.4248,-0.5001,0.9249,389.91,374.61,386.41,373.85,386.45,383.93,374.68,PF799,TREND_FOLLOWING,467,-3042,480.04,297446.76,-1944.93,295501.83,FILLED,CANCELLED,NONE,YES,YES,CME,CITI,RVP,SI17367,ORDB00000052,EXEB00000052,ALOB00000052,CNFB00000052,TRADING_SYSTEM_B,USER_039,2024-03-03 16:04:46,USER_039,2024-03-03 16:04:46,2,AUDIT_386886,0.25,10,SMALL_CAP,ENERGY,RETAIL,0.0353,0.6364,-0.0676,3.0214,-0.0032,0.0906,-32998.61,-17086.43,-0.1444,NO,NO,YES,NO,NO
TRDB000053,B,TRADER_006,EQUITY,BOOK_044,2024-06-13,10:23:25,2024-06-20,2026-04-05,2024-06-20,HON,US6018142572,575006056,3003921,HON.N,HON US Equity,EQUITY,STOCK,DERIVATIVE,WARRANT,BUY,789,113.68,89693.52,89612.15,AUD,CHF,0.9802,87837.83,267.23,8.97,17.94,4.48,298.62000000000006,CP7878,Goldman Sachs,UK,AAA,NYSE,FLOOR,STOP_LIMIT,FOK,11:49:07.866,30,-8.26,14.64,1.9812,0.8852,0.097991,-99.99,-1.7971,-23.4026,0.1745,0.272,113.52,113.79,113.66,4353,2773,113.68,110.13,117.84,112.48,114.37,112.87,5339522,70.67,0.2311,0.5034,-0.2723,115.95,111.41,112.42,114.73,112.18,114.58,112.65,PF545,ARBITRAGE,7878,8667,219.97,-921215.43,-8480.79,-929696.2200000001,FILLED,SETTLED,NONE,YES,YES,DTC,JPMORGAN,RVP,SI77537,ORDB00000053,EXEB00000053,ALOB00000053,CNFB00000053,TRADING_SYSTEM_B,USER_039,2024-12-04 08:41:14,USER_039,2024-12-04 08:41:14,4,AUDIT_517196,0.05,10,SMALL_CAP,FINANCIALS,RETAIL,-0.01,1.0894,2.0926,1.685,0.8696,0.0687,-39789.13,-7996.82,-0.1384,NO,NO,YES,YES,NO
TRDB000054,B,TRADER_020,EQUITY,BOOK_020,2024-05-01,16:36:15,2024-08-08,2025-05-02,2024-08-08,BAC,US6551823759,333264702,1212482,BAC.N,BAC US Equity,EQUITY,FUTURE,STRUCTURED,COMMON,BUY,7128,447.11,3187000.08,3161732.35,USD,AUD,1.2855,4064406.94,12649.97,318.7,637.4,159.35,13765.42,CP9061,Morgan Stanley,UK,AA-,EURONEXT,OTC,STOP_LIMIT,FOK,14:04:23.721,10,-5.54,1.76,-1.8903,0.636,0.022588,90.78,-5.9589,-3.786,0.1399,0.2567,446.91,447.37,447.14,564,2222,447.11,461.47,466.52,410.64,451.93,447.84,5116761,54.15,0.6053,1.1744,-0.5691000000000002,456.05,438.17,439.61,455.22,443.34,450.7,448.86,PF306,ARBITRAGE,2076,9204,60.99,3553848.48,3908.14,3557756.62,FILLED,CANCELLED,NONE,YES,YES,CME,STATE_STREET,RVP,SI30836,ORDB00000054,EXEB00000054,ALOB00000054,CNFB00000054,TRADING_SYSTEM_B,USER_019,2024-08-10 08:29:03,USER_019,2024-08-10 08:29:03,3,AUDIT_459513,0.05,10,LARGE_CAP,ENERGY,SOFTWARE,0.023,1.0678,-0.6496,3.5398,-0.1264,0.0764,-28164.59,-55029.55,-0.2237,NO,YES,YES,YES,YES
TRDB000055,B,TRADER_013,EQUITY,BOOK_047,2024-06-03,12:19:43,2024-11-29,2025-06-02,2024-11-29,GOOGL,US7754847890,193080561,3302031,GOOGL.N,GOOGL US Equity,EQUITY,FUTURE,DERIVATIVE,RIGHT,SELL,7362,312.08,2297532.96,2294497.98,GBP,USD,0.8278,1899385.43,9377.72,229.75,459.51,114.88,10181.859999999999,CP1981,Morgan Stanley,UK,A,NYSE,FLOOR,STOP_LIMIT,IOC,15:37:06.344,72,-6.24,13.36,-4.0034,0.1754,0.061216,62.84,-7.785,4.9144,0.2453,0.3873,311.66,312.1,311.88,2472,3885,312.08,325.02,316.17,287.52,307.79,310.01,2536901,42.94,-1.3837,-0.8776,-0.5060999999999999,318.32,305.84,316.76,321.22,322.44,311.01,315.82,PF942,TREND_FOLLOWING,-7457,-14819,553.97,3584567.91,-4945.15,3579622.7600000002,FILLED,SETTLED,NONE,YES,YES,ICE,BNY_MELLON,FOP,SI18600,ORDB00000055,EXEB00000055,ALOB00000055,CNFB00000055,TRADING_SYSTEM_B,USER_020,2024-02-27 05:55:02,USER_020,2024-02-27 05:55:02,4,AUDIT_408463,0.05,10,LARGE_CAP,TECHNOLOGY,SOFTWARE,0.0031,1.471,0.5263,-0.7075,0.5862,0.0102,-47452.32,-53552.26,-0.2783,YES,NO,YES,NO,NO
TRDB000056,B,TRADER_014,FX,BOOK_002,2024-03-14,10:41:54,2024-10-31,2025-06-29,2024-10-31,GE,US4501175349,207873599,1190431,GE.N,GE US Equity,BOND,OPTION,CASH,COMMON,SELL,5764,107.08,617209.12,607375.9,USD,JPY,1.3876,842794.8,1850.69,61.72,123.44,30.86,2066.71,CP3332,Bank of America,FR,A,TSE,DARK_POOL,MOC,GTC,13:20:08.999,89,-1.44,17.92,-2.2753,-0.4956,0.043297,80.8,-4.8798,44.9112,0.3005,0.3031,106.6,107.21,106.9,691,158,107.08,107.48,111.96,99.27,108.11,106.92,7047797,76.07,0.5861,0.2272,0.35889999999999994,109.22,104.94,108.62,106.09,105.04,108.05,105.51,PF742,MEAN_REVERSION,33,-5731,118.2,63728.72,-3771.89,59956.83,FILLED,SETTLED,NONE,YES,YES,ICE,BNY_MELLON,FOP,SI50779,ORDB00000056,EXEB00000056,ALOB00000056,CNFB00000056,TRADING_SYSTEM_B,USER_044,2024-05-12 21:20:27,USER_044,2024-05-12 21:20:27,2,AUDIT_574843,0.01,1,SMALL_CAP,CONSUMER,PHARMA,0.0329,1.3834,1.0268,1.9416,1.4729,0.0665,-35282.2,-8911.82,-0.0766,NO,YES,YES,YES,YES
TRDB000057,B,TRADER_017,FIXED_INCOME,BOOK_026,2024-12-04,09:05:25,2024-03-10,2026-01-26,2024-03-10,COP,US3817053070,250337960,3748655,COP.N,COP US Equity,BOND,SWAP,STRUCTURED,COMMON,SELL,6866,257.87,1770535.42,1740326.34,EUR,CAD,1.1137,1938201.44,3932.11,177.05,354.11,88.53,4551.799999999999,CP5584,Bank of America,JP,AA,TSE,DARK_POOL,MARKET,IOC,11:46:27.810,64,3.17,1.16,3.3179,-0.5926,0.007102,-96.87,-4.5116,49.8617,0.1174,0.1884,257.65,258.13,257.89,2288,2533,257.87,263.74,278.77,239.93,258.9,257.67,4968136,45.93,-1.2694,0.8349,-2.1043000000000003,263.03,252.71,256.88,259.41,269.29,255.42,253.85,PF251,ARBITRAGE,-8599,-15465,349.0,1409325.45,-7578.37,1401747.0799999998,CANCELLED,SETTLED,NONE,YES,YES,NSCC,CITI,FOP,SI76426,ORDB00000057,EXEB00000057,ALOB00000057,CNFB00000057,TRADING_SYSTEM_B,USER_007,2024-12-04 03:54:48,USER_007,2024-12-04 03:54:48,1,AUDIT_943890,0.01,100,MID_CAP,TECHNOLOGY,MANUFACTURING,-0.0074,1.4456,0.075,1.8088,0.3648,0.063,-24170.93,-44265.78,-0.0726,NO,NO,YES,NO,YES
TRDB000058,B,TRADER_011,FX,BOOK_017,2024-09-23,15:24:35,2024-06-02,2025-12-20,2024-06-02,GS,US1569902893,907932366,9328426,GS.N,GS US Equity,OPTION,ETF,CASH,PREFERRED,BUY,9461,430.16,4069743.76,4058008.48,AUD,JPY,1.2457,5055061.16,19921.27,406.97,813.95,203.49,21345.680000000004,CP2524,JP Morgan,JP,AA,LSE,OTC,MOC,FOK,16:41:20.178,22,-4.72,2.81,4.8047,-0.3192,0.048788,86.77,-4.6167,-26.4593,0.2394,0.3717,429.96,430.18,430.07,983,2162,430.16,413.88,465.78,409.27,422.55,426.03,8639016,52.33,1.0021,-1.4623,2.4644,438.76,421.56,433.64,441.44,416.38,429.1,437.42,PF954,MOMENTUM,6829,16290,193.47,3855680.1,7293.18,3862973.2800000003,FILLED,SETTLED,NONE,YES,YES,NSCC,JPMORGAN,DVP,SI62872,ORDB00000058,EXEB00000058,ALOB00000058,CNFB00000058,TRADING_SYSTEM_B,USER_031,2024-01-01 04:42:41,USER_031,2024-01-01 04:42:41,4,AUDIT_239850,0.01,1000,SMALL_CAP,CONSUMER,PHARMA,-0.0438,0.6136,1.1183,2.3018,0.7837,0.0583,-27184.04,-23307.36,-0.0006,NO,NO,NO,YES,NO
TRDB000059,B,TRADER_003,FX,BOOK_001,2024-04-23,16:03:40,2024-06-13,2026-01-21,2024-06-13,JPM,US6981604165,232239057,6816746,JPM.N,JPM US Equity,EQUITY,STOCK,DERIVATIVE,COMMON,BUY,1052,453.9,477502.8,474455.54,CAD,CHF,0.9549,453057.6,1744.53,47.75,95.5,23.88,1911.66,CP1719,Deutsche Bank,FR,A-,NYSE,OTC,MOC,DAY,14:14:42.603,15,-9.76,14.33,-0.0615,-0.0469,0.070216,61.96,-4.3493,22.698,0.1717,0.2691,453.48,454.04,453.76,4258,1354,453.9,458.83,472.58,440.89,458.94,449.51,6023827,46.77,-0.6436,1.2563,-1.8999,462.98,444.82,454.94,444.83,461.29,457.49,458.46,PF709,ARBITRAGE,-5478,-4426,76.51,-1670328.14,-131.11,-1670459.25,FILLED,PENDING,NONE,YES,YES,ICE,JPMORGAN,FOP,SI27779,ORDB00000059,EXEB00000059,ALOB00000059,CNFB00000059,TRADING_SYSTEM_B,USER_005,2024-03-11 11:57:28,USER_005,2024-03-11 11:57:28,1,AUDIT_244892,0.01,10,MID_CAP,ENERGY,PHARMA,0.0057,1.3681,2.5305,3.167,1.4387,0.0807,-1016.19,-30202.76,-0.03,NO,NO,YES,NO,NO
TRDB000060,B,TRADER_013,FX,BOOK_048,2024-07-30,09:44:10,2024-11-04,2026-05-16,2024-11-04,JPM,US8011113122,733050169,9774573,JPM.N,JPM US Equity,OPTION,BOND,STRUCTURED,RIGHT,SELL,6242,169.09,1055459.78,1038289.11,CHF,AUD,1.274,1322780.33,2778.97,105.55,211.09,52.77,3148.38,CP4792,Citi,CH,AA,XETRA,ELECTRONIC,LOC,FOK,11:24:19.751,56,0.38,8.75,-4.903,-0.4079,0.051322,67.44,-0.513,-12.1969,0.3588,0.2289,168.87,169.35,169.11,403,3788,169.09,172.52,177.86,167.84,168.3,169.16,4256094,53.89,0.8396,0.4244,0.4152,172.47,165.71,171.48,171.3,172.0,168.33,169.7,PF364,TREND_FOLLOWING,-7449,-13691,67.96,-1384570.83,1442.94,-1383127.8900000001,FILLED,FAILED,INSIDER,PENDING,YES,ICE,STATE_STREET,FOP,SI78719,ORDB00000060,EXEB00000060,ALOB00000060,CNFB00000060,TRADING_SYSTEM_B,USER_022,2024-10-09 23:05:23,USER_022,2024-10-09 23:05:23,1,AUDIT_532794,0.01,1000,SMALL_CAP,ENERGY,BANKING,-0.0329,0.6291,2.7778,2.6293,-0.2247,0.06,-30950.53,-51436.8,-0.0222,NO,NO,NO,NO,NO
TRDB000061,B,TRADER_004,FX,BOOK_014,2024-06-02,10:31:54,2024-12-21,2025-09-03,2024-12-21,MS,US7991402837,883841357,9677559,MS.N,MS US Equity,FUTURE,SWAP,STRUCTURED,COMMON,SELL,6067,370.07,2245214.69,2212405.8,EUR,CHF,1.3406,2965951.22,4764.02,224.52,449.04,112.26,5549.840000000001,CP9515,Goldman Sachs,FR,AA,EURONEXT,ELECTRONIC,STOP,FOK,13:08:11.746,74,2.12,8.07,-3.5996,0.0299,0.087211,-81.34,-0.9775,-49.1892,0.2857,0.2626,369.79,370.36,370.08,4591,3848,370.07,368.32,371.32,336.34,367.56,371.52,2150126,48.23,-1.8085,1.7981,-3.6066000000000003,377.47,362.67,367.33,375.73,360.9,368.39,374.05,PF427,MOMENTUM,-5184,-11251,104.71,-2985565.36,1388.65,-2984176.71,FILLED,SETTLED,NONE,YES,YES,OCC,STATE_STREET,RVP,SI84537,ORDB00000061,EXEB00000061,ALOB00000061,CNFB00000061,TRADING_SYSTEM_B,USER_018,2024-06-06 03:25:25,USER_018,2024-06-06 03:25:25,2,AUDIT_731792,0.01,1000,SMALL_CAP,TECHNOLOGY,OIL_GAS,0.0466,1.1329,-0.5978,2.9514,0.3372,0.0871,-31037.05,-27518.46,-0.0605,NO,NO,NO,YES,NO
TRDB000062,B,TRADER_006,FIXED_INCOME,BOOK_038,2024-05-20,15:41:50,2024-04-12,2026-07-22,2024-04-12,AMZN,US6906320181,512351122,5349442,AMZN.N,AMZN US Equity,OPTION,SWAP,CASH,RIGHT,SELL,7305,94.99,693901.95,691135.56,JPY,JPY,1.1312,781812.55,2723.16,69.39,138.78,34.7,2966.0299999999997,CP7767,Deutsche Bank,FR,A-,TSE,DARK_POOL,MARKET,IOC,09:44:36.400,20,9.26,2.74,-1.7792,-0.6693,0.028894,47.76,-1.2428,-49.0747,0.2981,0.2993,94.87,95.45,95.16,433,4230,94.99,92.55,101.4,94.56,94.79,95.83,5331308,22.88,-0.3686,-0.6419,0.27330000000000004,96.89,93.09,95.08,92.65,93.33,94.62,94.72,PF844,ARBITRAGE,9115,1810,79.97,27186.2,-1790.14,25396.06,FILLED,SETTLED,NONE,YES,YES,ICE,BNY_MELLON,DVP,SI13794,ORDB00000062,EXEB00000062,ALOB00000062,CNFB00000062,TRADING_SYSTEM_B,USER_041,2024-08-09 12:44:54,USER_041,2024-08-09 12:44:54,4,AUDIT_834018,0.25,100,MID_CAP,TECHNOLOGY,BANKING,0.0027,1.2201,0.0874,0.4441,1.2004,0.0309,-25324.49,-27388.22,-0.1153,NO,NO,YES,NO,NO
TRDB000063,B,TRADER_005,EQUITY,BOOK_005,2024-02-01,14:36:54,2024-09-02,2026-06-13,2024-09-02,XOM,US9914274512,477458516,3801173,XOM.N,XOM US Equity,SWAP,STOCK,STRUCTURED,WARRANT,SELL,2584,65.1,168218.4,166381.01,CAD,AUD,1.2324,205047.96,331.18,16.82,33.64,8.41,390.05,CP7102,Credit Suisse,FR,AA+,NYSE,DARK_POOL,STOP_LIMIT,DAY,09:11:38.325,47,1.79,10.14,0.7859,0.9554,0.008625,91.98,-1.9858,-3.9434,0.2711,0.2529,64.73,65.43,65.08,2933,4357,65.1,67.56,67.73,64.59,64.7,64.68,6313397,72.92,0.8201,-1.5674,2.3875,66.4,63.8,65.06,66.51,67.28,65.25,65.77,PF926,TREND_FOLLOWING,-2301,-4885,465.91,1957956.85,-6149.4,1951807.4500000002,FILLED,PENDING,NONE,YES,YES,NSCC,CITI,DVP,SI32772,ORDB00000063,EXEB00000063,ALOB00000063,CNFB00000063,TRADING_SYSTEM_B,USER_021,2024-08-26 13:41:56,USER_021,2024-08-26 13:41:56,3,AUDIT_884782,0.1,1000,SMALL_CAP,HEALTHCARE,MANUFACTURING,0.0054,0.6609,2.9165,0.9375,1.3646,0.0825,-40675.15,-31491.19,-0.2614,NO,NO,YES,NO,YES
TRDB000064,B,TRADER_016,DERIVATIVES,BOOK_003,2024-10-12,10:57:33,2024-06-09,2026-01-26,2024-06-09,TSLA,US4302332663,561052655,7238933,TSLA.N,TSLA US Equity,BOND,SWAP,STRUCTURED,COMMON,BUY,1954,302.18,590459.72,586569.07,JPY,CAD,1.1194,656605.42,996.01,59.05,118.09,29.52,1202.6699999999998,CP8511,Goldman Sachs,CH,AA,NASDAQ,ELECTRONIC,LIMIT,DAY,12:40:36.106,87,-0.58,2.53,-4.2491,-0.7842,0.093657,35.71,-0.5657,-1.1665,0.4824,0.2226,301.91,302.39,302.15,4606,3129,302.18,309.52,315.64,273.59,300.23,299.78,2055599,46.66,-1.0925,0.026,-1.1185,308.22,296.14,300.41,307.86,310.09,301.81,300.63,PF168,MEAN_REVERSION,-7371,-5417,311.92,52761.58,4902.65,57664.23,CANCELLED,PENDING,NONE,PENDING,YES,ICE,JPMORGAN,RVP,SI35265,ORDB00000064,EXEB00000064,ALOB00000064,CNFB00000064,TRADING_SYSTEM_B,USER_018,2024-03-04 04:44:46,USER_018,2024-03-04 04:44:46,4,AUDIT_637179,0.25,1000,LARGE_CAP,CONSUMER,RETAIL,0.0407,1.1327,0.0817,2.1339,0.7025,0.0261,-7061.08,-63522.05,-0.1133,NO,NO,YES,NO,NO
TRDB000065,B,TRADER_011,EQUITY,BOOK_028,2024-10-29,09:14:13,2024-03-31,2026-06-06,2024-03-31,BA,US8515344013,437695739,3129542,BA.N,BA US Equity,BOND,OPTION,CASH,RIGHT,BUY,3331,362.67,1208053.77,1191584.42,USD,USD,1.4259,1699080.22,3768.33,120.81,241.61,60.4,4191.15,CP2391,Bank of America,CH,AA+,LSE,ELECTRONIC,STOP_LIMIT,IOC,16:09:21.763,53,1.47,9.53,4.4336,0.8639,0.03782,14.11,-9.0151,-47.743,0.1859,0.2696,362.26,363.14,362.7,2431,2946,362.67,377.17,394.36,339.47,367.14,359.42,6738111,55.34,1.1811,-1.6568,2.8379000000000003,369.92,355.42,368.35,352.52,356.47,364.31,358.96,PF189,TREND_FOLLOWING,-2313,1018,232.02,133001.7,-7458.87,125542.83000000002,FILLED,SETTLED,NONE,YES,YES,NSCC,STATE_STREET,DVP,SI36309,ORDB00000065,EXEB00000065,ALOB00000065,CNFB00000065,TRADING_SYSTEM_B,USER_017,2024-01-28 05:06:26,USER_017,2024-01-28 05:06:26,3,AUDIT_413433,0.1,1,SMALL_CAP,HEALTHCARE,SOFTWARE,0.0125,0.5525,1.7708,1.7673,-0.2132,0.0832,-21958.88,-5313.83,-0.2832,NO,NO,YES,NO,NO
TRDB000066,B,TRADER_008,EQUITY,BOOK_023,2024-03-30,16:17:02,2024-07-22,2025-05-14,2024-07-22,HON,US9063016667,949412096,5509119,HON.N,HON US Equity,EQUITY,SWAP,STRUCTURED,WARRANT,BUY,2697,408.1,1100645.7,1087024.77,JPY,AUD,1.1485,1248447.95,2377.34,110.06,220.13,55.03,2762.5600000000004,CP2565,Bank of America,DE,AA+,NASDAQ,OTC,MOC,GTC,10:15:22.327,53,8.56,15.27,-1.3492,0.8272,0.057641,89.13,-7.3488,18.6927,0.3067,0.1558,407.71,408.49,408.1,4661,570,408.1,421.09,426.95,400.47,401.97,407.58,4828257,28.35,0.5231,1.8781,-1.355,416.26,399.94,402.65,398.09,409.49,411.32,411.84,PF497,MEAN_REVERSION,156,2853,274.29,381759.93,-7922.52,373837.41,NEW,SETTLED,NONE,YES,YES,DTC,STATE_STREET,FOP,SI17553,ORDB00000066,EXEB00000066,ALOB00000066,CNFB00000066,TRADING_SYSTEM_B,USER_042,2024-10-16 18:43:28,USER_042,2024-10-16 18:43:28,3,AUDIT_984027,0.25,1000,LARGE_CAP,FINANCIALS,MANUFACTURING,-0.0197,0.7933,0.0138,3.8055,1.3029,0.0946,-40586.73,-43972.93,-0.0344,NO,NO,NO,NO,YES
TRDB000067,B,TRADER_001,DERIVATIVES,BOOK_045,2024-11-16,10:43:59,2024-06-12,2026-04-28,2024-06-12,BAC,US7391102387,250141520,2980663,BAC.N,BAC US Equity,EQUITY,OPTION,CASH,RIGHT,BUY,7929,203.1,1610379.9,1610080.77,CAD,GBP,1.3893,2236885.21,5661.48,161.04,322.08,80.52,6225.12,CP9280,JP Morgan,DE,A+,TSE,FLOOR,MARKET,DAY,11:40:56.986,1,6.57,5.17,4.1258,0.0507,0.0792,-11.41,-5.0494,-20.5997,0.3944,0.3817,202.98,203.21,203.1,179,4135,203.1,213.06,203.53,195.21,206.92,203.6,7269165,20.2,0.3502,-1.8453,2.1955,207.16,199.04,200.25,197.61,194.2,203.81,202.45,PF669,MOMENTUM,7441,15370,560.21,-5488780.7,4202.9,-5484577.8,FILLED,SETTLED,NONE,YES,YES,ICE,CITI,DVP,SI42701,ORDB00000067,EXEB00000067,ALOB00000067,CNFB00000067,TRADING_SYSTEM_B,USER_046,2024-03-20 12:49:22,USER_046,2024-03-20 12:49:22,2,AUDIT_835570,0.25,100,MID_CAP,FINANCIALS,RETAIL,-0.0204,1.4212,0.4255,-0.0658,-0.1511,0.0402,-11121.36,-28513.69,-0.1555,NO,NO,YES,NO,NO
TRDB000068,B,TRADER_009,FX,BOOK_005,2024-12-13,13:57:34,2024-05-29,2026-05-13,2024-05-29,HAL,US3499480048,366058599,1492516,HAL.N,HAL US Equity,FUTURE,ETF,CASH,WARRANT,BUY,8286,52.94,438660.84,432060.02,CAD,AUD,1.3609,587990.48,645.6,43.87,87.73,21.93,799.13,CP3187,Citi,DE,AA+,NASDAQ,OTC,MARKET,DAY,10:52:45.686,2,-3.54,9.62,2.8052,0.4498,0.032431,19.86,-1.5347,5.9893,0.3227,0.2013,52.58,53.01,52.8,3863,2999,52.94,51.31,54.14,51.77,53.06,53.3,2615553,34.72,-0.5858,1.014,-1.5998,54.0,51.88,53.1,52.42,51.4,52.63,53.96,PF506,TREND_FOLLOWING,-3166,5120,550.02,-2545049.6,-5823.26,-2550872.86,FILLED,SETTLED,NONE,YES,REVIEW,NSCC,CITI,RVP,SI14334,ORDB00000068,EXEB00000068,ALOB00000068,CNFB00000068,TRADING_SYSTEM_B,USER_042,2024-10-01 21:56:53,USER_042,2024-10-01 21:56:53,3,AUDIT_674416,0.01,1000,MID_CAP,TECHNOLOGY,MANUFACTURING,0.0002,0.6717,-0.2349,0.7564,0.2058,0.0577,-48317.72,-12425.49,-0.0908,NO,NO,YES,NO,NO
TRDB000069,B,TRADER_013,FIXED_INCOME,BOOK_035,2024-08-06,09:11:59,2025-01-11,2025-12-27,2025-01-11,HAL,US9989974968,397391755,6620552,HAL.N,HAL US Equity,FUTURE,ETF,CASH,PREFERRED,SELL,4083,265.78,1085179.74,1074468.07,EUR,CHF,1.0874,1168376.58,3928.1,108.52,217.04,54.26,4307.92,CP7461,JP Morgan,DE,AA+,NASDAQ,ELECTRONIC,MARKET,IOC,14:28:00.271,58,-5.25,19.84,2.5544,-0.1279,0.071616,-4.73,-4.9483,-19.9081,0.4716,0.1632,265.38,266.12,265.75,2931,1546,265.78,254.8,278.42,258.31,262.41,266.75,9629827,62.28,-0.0702,0.1004,-0.1706,271.1,260.46,267.45,265.93,265.4,268.08,264.18,PF665,MARKET_MAKING,8179,4096,440.78,-716800.0,-3864.54,-720664.54,FILLED,PENDING,NONE,YES,YES,CME,BNY_MELLON,DVP,SI69827,ORDB00000069,EXEB00000069,ALOB00000069,CNFB00000069,TRADING_SYSTEM_B,USER_020,2024-12-05 15:58:31,USER_020,2024-12-05 15:58:31,4,AUDIT_429159,0.01,100,LARGE_CAP,ENERGY,RETAIL,0.0367,0.5653,2.4252,1.8638,0.251,0.0692,-1854.35,-42486.25,-0.2843,NO,NO,YES,YES,NO
TRDB000070,B,TRADER_008,FIXED_INCOME,BOOK_004,2024-10-11,14:01:13,2024-12-21,2025-04-13,2024-12-21,SLB,US9470321015,792156071,8202871,SLB.N,SLB US Equity,SWAP,FUTURE,CASH,COMMON,BUY,7063,57.13,403509.19,402253.49,GBP,CHF,0.9611,386605.83,860.76,40.35,80.7,20.18,1001.99,CP2226,Credit Suisse,JP,AA,LSE,DARK_POOL,STOP,GTC,12:15:44.069,19,-4.75,13.73,1.0672,0.2601,0.013542,86.57,-2.5197,-33.2866,0.2512,0.3461,56.95,57.41,57.18,2077,4543,57.13,56.2,59.55,54.26,56.29,56.8,8747991,25.95,0.3894,-0.5255,0.9149,58.27,55.99,56.43,57.24,54.76,56.86,58.09,PF433,MARKET_MAKING,-5151,1912,535.42,-914490.48,-495.45,-914985.9299999999,CANCELLED,SETTLED,NONE,YES,YES,OCC,CITI,RVP,SI16626,ORDB00000070,EXEB00000070,ALOB00000070,CNFB00000070,TRADING_SYSTEM_B,USER_013,2024-02-14 14:02:04,USER_013,2024-02-14 14:02:04,4,AUDIT_846454,0.1,10,SMALL_CAP,FINANCIALS,SOFTWARE,0.0295,0.9437,2.5306,3.3398,0.3946,0.0172,-7607.68,-19694.87,-0.1397,NO,NO,NO,NO,NO
